@RELATION testing_ZOOKEEPER_3.4.0

@ATTRIBUTE numberRevision NUMERIC
@ATTRIBUTE locAdded NUMERIC
@ATTRIBUTE avgLocAdded NUMERIC
@ATTRIBUTE maxLocAdded NUMERIC
@ATTRIBUTE size NUMERIC
@ATTRIBUTE chgSetSize NUMERIC
@ATTRIBUTE avgChgSetSize NUMERIC
@ATTRIBUTE maxChgSetSize NUMERIC
@ATTRIBUTE authors NUMERIC
@ATTRIBUTE class {BUG,NO_BUG}

@DATA
2,6,3,4,119,50,25.0,29,3,NO_BUG
9,283,31,139,1746,207,23.0,175,6,BUG
7,44,6,20,856,195,27.857143,175,6,NO_BUG
0,0,0,0,177,0,?,0,4,NO_BUG
1,10,10,10,82,11,11.0,10,2,NO_BUG
2,52,26,52,52,47,23.5,39,2,NO_BUG
1,3,3,3,173,176,176.0,175,4,BUG
0,0,0,0,98,0,?,0,2,NO_BUG
2,201,100,192,192,11,5.5,8,1,NO_BUG
3,14,4,8,173,24,8.0,19,4,NO_BUG
17,376,22,94,1348,219,12.882353,175,6,NO_BUG
0,0,0,0,61,0,?,0,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
7,79,11,50,426,215,30.714285,175,7,BUG
3,5,1,3,106,191,63.666668,175,5,NO_BUG
5,35,7,26,851,193,38.6,175,4,BUG
3,23,7,19,415,192,64.0,175,3,NO_BUG
7,41,5,26,1156,193,27.571428,175,6,BUG
3,24,8,19,326,192,64.0,175,3,BUG
0,0,0,0,45,0,?,0,1,NO_BUG
21,488,23,243,738,225,10.714286,175,7,BUG
3,3,1,3,133,200,66.666664,175,3,NO_BUG
5,50,10,38,241,209,41.8,175,7,BUG
1,1,1,1,37,30,30.0,29,2,NO_BUG
4,22,5,16,452,35,8.75,22,4,NO_BUG
2,10,5,7,139,191,95.5,175,3,NO_BUG
1,6,6,6,111,9,9.0,8,3,NO_BUG
0,0,0,0,132,0,?,0,3,BUG
4,28,7,7,81,11,2.75,9,4,NO_BUG
5,63,12,15,274,181,36.2,175,6,BUG
1,1,1,1,68,176,176.0,175,2,NO_BUG
2,10,5,6,190,176,88.0,175,5,BUG
1,2,2,2,123,30,30.0,29,3,NO_BUG
3,11,3,7,171,180,60.0,175,3,NO_BUG
3,52,17,44,495,182,60.666668,175,4,BUG
1,131,131,131,131,23,23.0,22,1,NO_BUG
9,181,20,65,953,217,24.11111,175,6,BUG
0,0,0,0,143,0,?,0,2,NO_BUG
4,9,2,6,129,199,49.75,175,4,NO_BUG
0,0,0,0,106,0,?,0,2,NO_BUG
1,3,3,3,93,176,176.0,175,3,NO_BUG
1,3,3,3,41,176,176.0,175,3,NO_BUG
3,38,12,29,141,203,67.666664,175,5,NO_BUG
1,34,34,34,34,16,16.0,15,1,NO_BUG
0,0,0,0,129,0,?,0,1,NO_BUG
2,3,1,3,584,187,93.5,175,5,NO_BUG
1,4,4,4,181,176,176.0,175,3,NO_BUG
1,1,1,1,33,176,176.0,175,2,NO_BUG
4,6,1,4,332,191,47.75,175,5,NO_BUG
1,3,3,3,54,176,176.0,175,4,NO_BUG
4,12,3,5,978,208,52.0,175,5,BUG
4,18,4,11,192,202,50.5,175,5,BUG
1,1,1,1,27,176,176.0,175,3,NO_BUG
6,208,34,105,898,192,32.0,175,5,BUG
5,18,3,9,169,195,39.0,175,7,BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
3,6,2,3,112,177,59.0,175,5,BUG
3,16,5,10,164,184,61.333332,175,5,NO_BUG
13,241,18,90,834,197,15.153846,175,7,BUG
0,0,0,0,53,0,?,0,3,NO_BUG
5,51,10,43,295,208,41.6,175,5,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
2,10,5,8,176,23,11.5,13,4,NO_BUG
7,114,16,39,481,189,27.0,175,6,NO_BUG
9,228,25,56,611,200,22.222221,175,7,BUG
4,16,4,4,96,11,2.75,9,2,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
1,2,2,2,142,12,12.0,11,2,NO_BUG
0,0,0,0,79,0,?,0,2,NO_BUG
0,0,0,0,77,0,?,0,2,NO_BUG
3,16,5,15,141,52,17.333334,33,5,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
3,10,3,6,126,177,59.0,175,4,BUG
2,6,3,3,117,182,91.0,175,3,NO_BUG
3,13,4,10,89,189,63.0,175,5,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
5,204,40,165,885,187,37.4,175,6,BUG
0,0,0,0,34,0,?,0,1,NO_BUG
15,457,30,159,1127,233,15.533334,175,6,BUG
4,59,14,29,411,183,45.75,175,5,NO_BUG
4,15,3,7,158,195,48.75,175,4,NO_BUG
0,0,0,0,68,0,?,0,3,NO_BUG
2,2,1,2,60,24,12.0,15,3,NO_BUG
1,38,38,38,38,4,4.0,3,1,NO_BUG
2,124,62,119,119,8,4.0,4,2,BUG
3,151,50,139,146,16,5.3333335,11,3,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
2,6,3,3,80,179,89.5,175,4,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
1,57,57,57,57,16,16.0,15,1,NO_BUG
3,51,17,31,106,181,60.333332,175,4,NO_BUG
2,4,2,4,273,187,93.5,175,3,NO_BUG
1,1,1,1,57,176,176.0,175,2,NO_BUG
1,1,1,1,33,176,176.0,175,2,NO_BUG
1,4,4,4,250,176,176.0,175,4,NO_BUG
13,152,11,29,661,198,15.230769,175,7,NO_BUG
7,164,23,53,343,184,26.285715,175,7,NO_BUG
1,1,1,1,66,176,176.0,175,3,NO_BUG
0,0,0,0,121,0,?,0,2,NO_BUG
4,18,4,5,326,177,44.25,175,4,NO_BUG
0,0,0,0,82,0,?,0,2,NO_BUG
1,3,3,3,139,176,176.0,175,5,NO_BUG
1,61,61,61,61,23,23.0,22,1,NO_BUG
0,0,0,0,117,0,?,0,2,NO_BUG
1,418,418,418,418,23,23.0,22,1,NO_BUG
1,3,3,3,77,176,176.0,175,4,NO_BUG
1,70,70,70,70,23,23.0,22,1,NO_BUG
3,344,114,160,148,23,7.6666665,22,1,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
1,1,1,1,71,4,4.0,3,1,BUG
2,30,15,27,215,177,88.5,175,3,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
1,4,4,4,284,176,176.0,175,4,NO_BUG
0,0,0,0,103,0,?,0,1,NO_BUG
0,0,0,0,87,0,?,0,1,NO_BUG
0,0,0,0,61,0,?,0,1,NO_BUG
1,6,6,6,101,176,176.0,175,2,NO_BUG
3,368,122,348,355,23,7.6666665,22,1,NO_BUG
0,0,0,0,131,0,?,0,2,NO_BUG
1,5,5,5,146,34,34.0,33,2,NO_BUG
1,0,0,0,208,34,34.0,33,3,NO_BUG
1,4,4,4,150,34,34.0,33,3,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,43,0,?,0,2,NO_BUG
1,4,4,4,47,34,34.0,33,2,NO_BUG
0,0,0,0,32,0,?,0,2,NO_BUG
1,6,6,6,93,34,34.0,33,2,NO_BUG
1,6,6,6,113,34,34.0,33,2,NO_BUG
0,0,0,0,282,0,?,0,4,NO_BUG
0,0,0,0,251,0,?,0,2,NO_BUG
1,4,4,4,251,34,34.0,33,3,NO_BUG
0,0,0,0,130,0,?,0,3,NO_BUG
0,0,0,0,125,0,?,0,3,NO_BUG
0,0,0,0,53,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
0,0,0,0,50,0,?,0,2,NO_BUG
1,1,1,1,106,4,4.0,3,3,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,66,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,140,0,?,0,2,NO_BUG
0,0,0,0,84,0,?,0,2,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,149,0,?,0,3,NO_BUG
2,10,5,9,761,23,11.5,20,4,NO_BUG
0,0,0,0,46,0,?,0,2,NO_BUG
0,0,0,0,204,0,?,0,2,NO_BUG
0,0,0,0,153,0,?,0,3,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,288,0,?,0,1,NO_BUG
0,0,0,0,66,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,120,0,?,0,1,NO_BUG
0,0,0,0,139,0,?,0,1,NO_BUG
0,0,0,0,852,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
1,43,43,43,43,176,176.0,175,2,NO_BUG
1,99,99,99,99,176,176.0,175,2,NO_BUG
1,2,2,2,36,176,176.0,175,2,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,321,0,?,0,1,NO_BUG
0,0,0,0,118,0,?,0,1,NO_BUG
0,0,0,0,605,0,?,0,1,NO_BUG
0,0,0,0,140,0,?,0,1,NO_BUG
0,0,0,0,361,0,?,0,1,NO_BUG
0,0,0,0,362,0,?,0,1,NO_BUG
0,0,0,0,187,0,?,0,1,NO_BUG
0,0,0,0,146,0,?,0,1,NO_BUG
0,0,0,0,186,0,?,0,1,NO_BUG
0,0,0,0,138,0,?,0,1,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,39,0,?,0,1,NO_BUG
1,3,3,3,151,176,176.0,175,3,NO_BUG
1,3,3,3,242,176,176.0,175,3,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,86,0,?,0,1,NO_BUG
0,0,0,0,55,0,?,0,2,NO_BUG
1,3,3,3,135,176,176.0,175,2,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,412,0,?,0,2,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,76,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,55,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,1,NO_BUG
0,0,0,0,87,0,?,0,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,51,0,?,0,1,NO_BUG
0,0,0,0,51,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,1,NO_BUG
0,0,0,0,22,0,?,0,1,NO_BUG
1,1,1,1,75,176,176.0,175,2,NO_BUG
1,1,1,1,131,176,176.0,175,2,NO_BUG
0,0,0,0,223,0,?,0,1,NO_BUG
1,1,1,1,40,176,176.0,175,2,NO_BUG
1,4,4,4,381,176,176.0,175,2,NO_BUG
0,0,0,0,46,0,?,0,1,NO_BUG
1,1,1,1,26,176,176.0,175,2,NO_BUG
1,1,1,1,66,176,176.0,175,2,NO_BUG
1,4,4,4,95,176,176.0,175,2,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
1,1,1,1,103,176,176.0,175,2,NO_BUG
1,3,3,3,219,176,176.0,175,2,NO_BUG
1,4,4,4,328,176,176.0,175,2,NO_BUG
1,1,1,1,59,176,176.0,175,2,NO_BUG
2,5,2,3,376,181,90.5,175,3,NO_BUG
1,1,1,1,60,176,176.0,175,2,NO_BUG
1,1,1,1,69,176,176.0,175,2,NO_BUG
1,4,4,4,85,176,176.0,175,2,NO_BUG
0,0,0,0,85,0,?,0,1,NO_BUG
1,3,3,3,87,176,176.0,175,2,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
1,2,2,2,125,176,176.0,175,2,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,69,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,28,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,28,0,?,0,1,NO_BUG
0,0,0,0,27,0,?,0,1,NO_BUG
0,0,0,0,40,0,?,0,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
